1,100,200,2028964
6,100,700,2032829
11,100,1200,2263703
16,100,1700,1364842
21,100,2200,1839595
26,100,2700,1872396
31,100,3200,1847088
36,100,3700,1895220
41,100,4200,1911941
46,100,4700,1965292
51,100,5200,1912323
56,100,5700,1947599
61,100,6200,1909805
66,100,6700,1912316
71,100,7200,1904572
76,100,7700,2027753
81,100,8200,1950854
86,100,8700,2010379
91,100,9200,1986431
96,100,9700,1869429
101,100,10200,1742133
106,100,10700,1717366
111,100,11200,1668534
116,100,11700,1579833
121,100,12200,1182665
126,100,12700,1187962
131,100,13200,1233714
136,100,13700,1199751
141,100,14200,1193577
146,100,14700,1210069
151,100,15200,1216978
156,100,15700,1201543
161,100,16200,1197344
166,100,16700,1216558
171,100,17200,1261623
176,100,17700,1193011
181,100,18200,1212395
186,100,18700,1208668
191,100,19200,1221243
196,100,19700,1234717
201,100,20200,1315685
206,100,20700,1226880
211,100,21200,1391970
216,100,21700,1227093
221,100,22200,950197
226,100,22700,123302711
231,100,23200,2209883
236,100,23700,2463586
241,100,24200,4283635
246,100,24700,4467053
251,100,25200,4507268
256,100,25700,4613978
261,100,26200,4451181
266,100,26700,4874303
271,100,27200,4845169
276,100,27700,3790653
281,100,28200,3070769
286,100,28700,2388133
291,100,29200,935090
296,100,29700,1410057052
301,100,30200,7544875
306,100,30700,5268865
311,100,31200,1587766
316,100,31700,1613406
321,100,32200,1682554
326,100,32700,1741668
331,100,33200,1786427
336,100,33700,1647213
341,100,34200,2753238
346,100,34700,2785041
351,100,35200,2806493
356,100,35700,3392959
361,100,36200,3202635
366,100,36700,3491636
371,100,37200,3311396
376,100,37700,3151164
381,100,38200,3106370
386,100,38700,2847057
391,100,39200,3220290
396,100,39700,5927324
401,100,40200,2564111
406,100,40700,1127193267
411,100,41200,1407315
416,100,41700,3754791
421,100,42200,7064295
426,100,42700,7285956
431,100,43200,7054328
436,100,43700,7544451
441,100,44200,6840310
446,100,44700,5238406
451,100,45200,3670339
456,100,45700,3803436
461,100,46200,3990408
466,100,46700,4110799
471,100,47200,3684827
476,100,47700,3649800
481,100,48200,4049870
486,100,48700,4416011
491,100,49200,4033171
496,100,49700,2617408
501,100,50200,73431326
506,100,50700,1780328
511,100,51200,8499149
516,100,51700,2155168
521,100,52200,2095461
526,100,52700,2815990
531,100,53200,5639170
536,100,53700,802889631
541,100,54200,5636553
546,100,54700,4474891
551,100,55200,8061312
556,100,55700,2895006
561,100,56200,2209179
566,100,56700,2242069
571,100,57200,2300266
576,100,57700,1985648
581,100,58200,2687213
586,100,58700,2311680
591,100,59200,2272501
596,100,59700,2273994
601,100,60200,1336942
606,100,60700,1142848
611,100,61200,781848265
616,100,61700,6657891
621,100,62200,6962304
626,100,62700,1354043
631,100,63200,1337002
636,100,63700,4553452
641,100,64200,8785019
646,100,64700,1340053
651,100,65200,6412285
656,100,65700,1280233
661,100,66200,89187571
666,100,66700,2351140
671,100,67200,1738464
676,100,67700,671241372
681,100,68200,17273635
686,100,68700,21252668
691,100,69200,21394563
696,100,69700,15679867
701,100,70200,2455855
706,100,70700,2303917
711,100,71200,2298732
716,100,71700,2293058
721,100,72200,2337549
726,100,72700,2345122
731,100,73200,2353224
736,100,73700,96943126
741,100,74200,5776646
746,100,74700,5451728
751,100,75200,5719948
756,100,75700,552469355
761,100,76200,17666037
766,100,76700,5045505
771,100,77200,7530268
776,100,77700,2823825
781,100,78200,2306538
786,100,78700,2314307
791,100,79200,2325266
796,100,79700,2328023
801,100,80200,2487756
806,100,80700,2326142
811,100,81200,1867889
816,100,81700,26312932
821,100,82200,3285373
826,100,82700,12257516
831,100,83200,572923653
836,100,83700,6731010
841,100,84200,26591133
846,100,84700,3595495
851,100,85200,2478402
856,100,85700,2300642
861,100,86200,2501405
866,100,86700,2324899
871,100,87200,14409691
876,100,87700,2334310
881,100,88200,1886258
886,100,88700,247744527
891,100,89200,118167222
896,100,89700,391932550
901,100,90200,10013978
906,100,90700,14189771
911,100,91200,4505169
916,100,91700,8442449
921,100,92200,8624185
926,100,92700,2945222
931,100,93200,5255301
936,100,93700,6110586
941,100,94200,287969852
946,100,94700,5651042
951,100,95200,4751192
956,100,95700,8474374
961,100,96200,5121935
966,100,96700,8188207
971,100,97200,760236845
976,100,97700,11677078
981,100,98200,5413847
986,100,98700,11495307
991,100,99200,60034643
996,100,99700,2842459
