N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,5380,1076000,3250194
100,5390,1078000,2301155
100,5400,1080000,2347482
100,5410,1082000,2351612
100,5420,1084000,2332436
100,5430,1086000,2302448
100,5440,1088000,2150237
100,5450,1090000,2117412
100,5460,1092000,2351324
100,5470,1094000,2416620
100,5480,1096000,2224603
100,5490,1098000,2359376
100,5500,1100000,3193287
100,5510,1102000,3413859
100,5520,1104000,3132138
100,5530,1106000,3338392
100,5540,1108000,3684748
100,5550,1110000,3203532
100,5560,1112000,2970120
100,5570,1114000,2969686
100,5580,1116000,2898690
100,5590,1118000,3308861
100,5600,1120000,3599516
100,5610,1122000,2976034
100,5620,1124000,3666025
100,5630,1126000,3025494
100,5640,1128000,2975077
100,5650,1130000,2980359
100,5660,1132000,3648819
100,5670,1134000,3428473
100,5680,1136000,6876372
100,5690,1138000,2542177
100,5700,1140000,3811870
100,5710,1142000,2994685
100,5720,1144000,4299868
100,5730,1146000,4592790
100,5740,1148000,3320406
100,5750,1150000,3281080
100,5760,1152000,3395156
100,5770,1154000,3148755
100,5780,1156000,3153667
100,5790,1158000,3219501
100,5800,1160000,3112497
100,5810,1162000,3387994
100,5820,1164000,3182750
100,5830,1166000,3017663
100,5840,1168000,5650302
100,5850,1170000,3117141
100,5860,1172000,3360013
100,5870,1174000,3581682
100,5880,1176000,3468553
100,5890,1178000,3125608
100,5900,1180000,3061426
100,5910,1182000,3204113
100,5920,1184000,3195049
100,5930,1186000,2984041
100,5940,1188000,4080579
100,5950,1190000,3056063
100,5960,1192000,3434215
100,5970,1194000,3010563
100,5980,1196000,3429035
100,5990,1198000,3252585
100,6000,1200000,2878775
100,6010,1202000,3202996
100,6020,1204000,5241476
100,6030,1206000,4536328
100,6040,1208000,2970536
100,6050,1210000,2413768
100,6060,1212000,2713700
100,6070,1214000,2856479
100,6080,1216000,4930840
100,6090,1218000,4866517
100,6100,1220000,3062307
100,6110,1222000,3955249
100,6120,1224000,4159044
100,6130,1226000,3844555
100,6140,1228000,5025776
100,6150,1230000,3221630
100,6160,1232000,2915691
100,6170,1234000,3727096
100,6180,1236000,3183311
100,6190,1238000,3010553
100,6200,1240000,3003338
100,6210,1242000,3348649
100,6220,1244000,3092508
100,6230,1246000,3451483
100,6240,1248000,3483465
100,6250,1250000,3430153
100,6260,1252000,3370090
100,6270,1254000,3854955
100,6280,1256000,3133804
100,6290,1258000,3457719
100,6300,1260000,3077467
100,6310,1262000,3291914
100,6320,1264000,3226665
100,6330,1266000,3157648
100,6340,1268000,2525699
100,6350,1270000,2462963
100,6360,1272000,3403405
100,6370,1274000,3613042
100,6380,1276000,3511023
100,6390,1278000,3121596
100,6400,1280000,3407450
100,6410,1282000,3496296
100,6420,1284000,3328040
100,6430,1286000,3755150
100,6440,1288000,3163447
100,6450,1290000,2985119
100,6460,1292000,3274464
100,6470,1294000,3358594
100,6480,1296000,3426197
100,6490,1298000,2852662
100,6500,1300000,2938547
100,6510,1302000,3022443
100,6520,1304000,3918360
100,6530,1306000,3036571
100,6540,1308000,3009025
100,6550,1310000,3188535
100,6560,1312000,5627360
100,6570,1314000,2973908
100,6580,1316000,3851002
100,6590,1318000,3338676
100,6600,1320000,5254650
100,6610,1322000,3014752
100,6620,1324000,3116986
100,6630,1326000,3236761
100,6640,1328000,3035408
100,6650,1330000,2992312
100,6660,1332000,4331967
100,6670,1334000,3313023
100,6680,1336000,3291480
100,6690,1338000,3065108
100,6700,1340000,3005295
100,6710,1342000,3134262
100,6720,1344000,3757353
100,6730,1346000,3371115
100,6740,1348000,3657715
100,6750,1350000,3632088
100,6760,1352000,3595836
100,6770,1354000,3129165
100,6780,1356000,3069440
100,6790,1358000,3022796
100,6800,1360000,3101901
100,6810,1362000,4079616
100,6820,1364000,3091021
100,6830,1366000,3073935
100,6840,1368000,3072111
100,6850,1370000,3037089
100,6860,1372000,3131281
100,6870,1374000,3992719
100,6880,1376000,3272340
100,6890,1378000,3185255
100,6900,1380000,3273130
100,6910,1382000,3105736
100,6920,1384000,2898908
100,6930,1386000,2732387
100,6940,1388000,4364931
100,6950,1390000,4068160
100,6960,1392000,3102007
100,6970,1394000,3228794
100,6980,1396000,3491637
100,6990,1398000,3406556
100,7000,1400000,3276124
100,7010,1402000,3452708
100,7020,1404000,3379398
100,7030,1406000,2930951
100,7040,1408000,3087541
100,7050,1410000,3593577
100,7060,1412000,2740060
100,7070,1414000,2796700
100,7080,1416000,3688412
100,7090,1418000,3333025
100,7100,1420000,3646025
100,7110,1422000,3473316
100,7120,1424000,2959301
100,7130,1426000,3551970
100,7140,1428000,4007053
100,7150,1430000,3528766
100,7160,1432000,3357916
100,7170,1434000,3622271
100,7180,1436000,3691550
100,7190,1438000,3329986
100,7200,1440000,3537225
100,7210,1442000,3551597
100,7220,1444000,3515494
100,7230,1446000,3661152
100,7240,1448000,2979687
100,7250,1450000,4477442
100,7260,1452000,3275516
100,7270,1454000,3597704
100,7280,1456000,3645404
100,7290,1458000,3632889
100,7300,1460000,3047859
100,7310,1462000,2947130
100,7320,1464000,3126466
100,7330,1466000,3387247
100,7340,1468000,3439639
100,7350,1470000,3399597
100,7360,1472000,3587096
100,7370,1474000,3523262
100,7380,1476000,3324203
100,7390,1478000,3676311
100,7400,1480000,3303350
100,7410,1482000,3617123
100,7420,1484000,4192077
100,7430,1486000,3142147
100,7440,1488000,3246991
100,7450,1490000,3143088
100,7460,1492000,3283796
100,7470,1494000,3394699
100,7480,1496000,3692677
100,7490,1498000,3662385
100,7500,1500000,3405197
100,7510,1502000,3362200
100,7520,1504000,3563053
100,7530,1506000,3688318
100,7540,1508000,3541417
100,7550,1510000,3375753
100,7560,1512000,3125213
100,7570,1514000,3355708
100,7580,1516000,3601158
100,7590,1518000,3228396
100,7600,1520000,3216498
100,7610,1522000,3175305
100,7620,1524000,3661719
100,7630,1526000,3775084
100,7640,1528000,5636225
100,7650,1530000,2992161
100,7660,1532000,2931614
100,7670,1534000,3907481
100,7680,1536000,3244713
100,7690,1538000,3290210
100,7700,1540000,3292643
100,7710,1542000,3312926
100,7720,1544000,3903151
100,7730,1546000,3284770
100,7740,1548000,3493480
100,7750,1550000,3258842
100,7760,1552000,3527911
100,7770,1554000,3581082
100,7780,1556000,4216802
100,7790,1558000,3637443
100,7800,1560000,3587812
100,7810,1562000,3498048
100,7820,1564000,3719380
100,7830,1566000,3806550
100,7840,1568000,3782635
100,7850,1570000,4226260
100,7860,1572000,4043258
100,7870,1574000,3657095
100,7880,1576000,3924153
100,7890,1578000,3641439
100,7900,1580000,3691219
100,7910,1582000,4708191
100,7920,1584000,3808607
100,7930,1586000,3861029
100,7940,1588000,4879926
100,7950,1590000,3433507
100,7960,1592000,3371545
100,7970,1594000,3340253
100,7980,1596000,3833416
100,7990,1598000,3825845
100,8000,1600000,3780345
100,8010,1602000,3644661
100,8020,1604000,4011208
100,8030,1606000,3884105
100,8040,1608000,3911419
100,8050,1610000,3850783
