N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,3890,778000,8869722
100,3900,780000,8370795
100,3910,782000,8295822
100,3920,784000,9454018
100,3930,786000,9271624
100,3940,788000,9371798
100,3950,790000,9453874
100,3960,792000,8868489
100,3970,794000,8861818
100,3980,796000,9043775
100,3990,798000,9787170
100,4000,800000,8898501
100,4010,802000,8948151
100,4020,804000,9340838
100,4030,806000,8650215
100,4040,808000,9648065
100,4050,810000,9082116
100,4060,812000,8996633
100,4070,814000,8782186
100,4080,816000,9498881
100,4090,818000,8908686
100,4100,820000,9258116
100,4110,822000,9015574
100,4120,824000,8956285
100,4130,826000,9346832
100,4140,828000,9462657
100,4150,830000,9323352
100,4160,832000,9678328
100,4170,834000,9085284
100,4180,836000,10201293
100,4190,838000,10271445
100,4200,840000,9619063
100,4210,842000,8990436
100,4220,844000,9067728
100,4230,846000,9118075
100,4240,848000,9241185
100,4250,850000,9475107
100,4260,852000,9791527
100,4270,854000,8866031
100,4280,856000,8879645
100,4290,858000,9219948
100,4300,860000,8984577
100,4310,862000,8976184
100,4320,864000,10797255
100,4330,866000,9631694
100,4340,868000,9613100
100,4350,870000,9346518
100,4360,872000,9925981
100,4370,874000,9434833
100,4380,876000,9342622
100,4390,878000,9290244
100,4400,880000,9707408
100,4410,882000,9561050
100,4420,884000,9648714
100,4430,886000,9660225
100,4440,888000,9525205
100,4450,890000,9790828
100,4460,892000,9958925
100,4470,894000,10271731
100,4480,896000,9358985
100,4490,898000,10240702
100,4500,900000,9509824
100,4510,902000,9524026
100,4520,904000,10052052
100,4530,906000,9779789
100,4540,908000,9804774
100,4550,910000,9874721
100,4560,912000,10106375
100,4570,914000,10324348
100,4580,916000,10431434
100,4590,918000,9979015
100,4600,920000,10066194
100,4610,922000,10005639
100,4620,924000,10140157
100,4630,926000,10421203
100,4640,928000,10119684
100,4650,930000,10059433
100,4660,932000,9971269
100,4670,934000,10085503
100,4680,936000,9925168
100,4690,938000,9827300
100,4700,940000,9894787
100,4710,942000,10788901
100,4720,944000,10720001
100,4730,946000,10713495
100,4740,948000,9759485
100,4750,950000,10576774
100,4760,952000,10221195
100,4770,954000,10471109
100,4780,956000,10610314
100,4790,958000,10221562
100,4800,960000,10837112
100,4810,962000,10434209
100,4820,964000,10482734
100,4830,966000,10684925
100,4840,968000,10184005
100,4850,970000,10386902
100,4860,972000,10324030
100,4870,974000,11289539
100,4880,976000,10556043
100,4890,978000,10419863
100,4900,980000,10376401
100,4910,982000,10199072
100,4920,984000,10637597
100,4930,986000,10982203
100,4940,988000,10336984
100,4950,990000,11058987
100,4960,992000,10468872
100,4970,994000,10994606
100,4980,996000,10938756
100,4990,998000,11053563
100,5000,1000000,10637119
100,5010,1002000,10413836
100,5020,1004000,11242013
100,5030,1006000,10926897
100,5040,1008000,10874492
100,5050,1010000,10881411
100,5060,1012000,10710769
100,5070,1014000,10934097
100,5080,1016000,10292047
100,5090,1018000,10525720
