N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,5520,1104000,11797659
100,5530,1106000,11614375
100,5540,1108000,12031637
100,5550,1110000,12140507
100,5560,1112000,13271515
100,5570,1114000,12380456
100,5580,1116000,11808831
100,5590,1118000,12493995
100,5600,1120000,11731153
100,5610,1122000,12001098
100,5620,1124000,11887768
100,5630,1126000,12088532
100,5640,1128000,11671961
100,5650,1130000,11702704
100,5660,1132000,11574148
100,5670,1134000,11585835
100,5680,1136000,11462407
100,5690,1138000,12767396
100,5700,1140000,12337508
100,5710,1142000,12103384
100,5720,1144000,12307798
100,5730,1146000,12174156
100,5740,1148000,12681388
100,5750,1150000,12791213
100,5760,1152000,12155593
100,5770,1154000,11935705
100,5780,1156000,13065392
100,5790,1158000,11648412
100,5800,1160000,11769485
100,5810,1162000,11773416
100,5820,1164000,11848976
100,5830,1166000,11805131
100,5840,1168000,11703296
100,5850,1170000,13076363
100,5860,1172000,12501858
100,5870,1174000,12793196
100,5880,1176000,12274046
100,5890,1178000,12967768
100,5900,1180000,13261305
100,5910,1182000,12234611
100,5920,1184000,12500834
100,5930,1186000,12308604
100,5940,1188000,12739113
100,5950,1190000,12777740
100,5960,1192000,12499408
100,5970,1194000,12751424
100,5980,1196000,13470915
100,5990,1198000,12922305
100,6000,1200000,12081637
100,6010,1202000,12488807
100,6020,1204000,12286478
100,6030,1206000,12918783
100,6040,1208000,12542954
100,6050,1210000,12119218
100,6060,1212000,12420251
100,6070,1214000,12308805
100,6080,1216000,13098200
100,6090,1218000,12893083
100,6100,1220000,14096911
100,6110,1222000,12278731
100,6120,1224000,12294905
100,6130,1226000,14406336
100,6140,1228000,12500158
100,6150,1230000,13561690
100,6160,1232000,12940009
100,6170,1234000,13002897
100,6180,1236000,12686208
100,6190,1238000,14965601
100,6200,1240000,12901173
100,6210,1242000,15651254
100,6220,1244000,14929800
100,6230,1246000,15264791
100,6240,1248000,13490877
100,6250,1250000,12921088
100,6260,1252000,12931887
100,6270,1254000,13797623
100,6280,1256000,16537490
100,6290,1258000,13938707
100,6300,1260000,13235843
100,6310,1262000,13488730
100,6320,1264000,13111883
100,6330,1266000,13533215
100,6340,1268000,12720610
100,6350,1270000,12692919
100,6360,1272000,12716641
100,6370,1274000,12757888
100,6380,1276000,12760575
100,6390,1278000,12754688
100,6400,1280000,13110861
100,6410,1282000,12910801
100,6420,1284000,13170981
100,6430,1286000,13044793
100,6440,1288000,12780224
100,6450,1290000,12683483
100,6460,1292000,12852137
100,6470,1294000,15154364
100,6480,1296000,13809528
100,6490,1298000,13383672
100,6500,1300000,15287501
100,6510,1302000,13402714
100,6520,1304000,13306547
100,6530,1306000,14137792
100,6540,1308000,13604675
100,6550,1310000,14053979
100,6560,1312000,13678078
100,6570,1314000,13167292
100,6580,1316000,14140218
100,6590,1318000,14033268
100,6600,1320000,14037317
100,6610,1322000,13578309
100,6620,1324000,13980117
100,6630,1326000,13861090
100,6640,1328000,13164567
100,6650,1330000,13099202
100,6660,1332000,13411784
100,6670,1334000,13403051
100,6680,1336000,13361443
100,6690,1338000,13451180
100,6700,1340000,13329227
100,6710,1342000,13475355
100,6720,1344000,13888725
100,6730,1346000,13802263
100,6740,1348000,13767090
100,6750,1350000,13474182
100,6760,1352000,13520616
100,6770,1354000,14700101
100,6780,1356000,14138054
100,6790,1358000,13939261
100,6800,1360000,13379082
100,6810,1362000,13804081
100,6820,1364000,13746515
100,6830,1366000,15506036
100,6840,1368000,13953759
100,6850,1370000,13892883
100,6860,1372000,13442676
100,6870,1374000,13713643
100,6880,1376000,13457656
100,6890,1378000,13639990
100,6900,1380000,13707510
100,6910,1382000,14594997
100,6920,1384000,14217340
100,6930,1386000,13668102
100,6940,1388000,13829370
100,6950,1390000,14612195
100,6960,1392000,13871579
100,6970,1394000,13524659
100,6980,1396000,15789787
100,6990,1398000,14370735
100,7000,1400000,14243600
100,7010,1402000,13903054
100,7020,1404000,14196837
100,7030,1406000,14294956
100,7040,1408000,13621360
100,7050,1410000,14106042
100,7060,1412000,13720302
100,7070,1414000,13937910
100,7080,1416000,14030029
100,7090,1418000,13732355
100,7100,1420000,14461302
100,7110,1422000,14489129
100,7120,1424000,14053090
100,7130,1426000,14016121
100,7140,1428000,14935652
100,7150,1430000,14621686
100,7160,1432000,14316033
100,7170,1434000,14690199
100,7180,1436000,14778486
100,7190,1438000,14598857
100,7200,1440000,14269026
100,7210,1442000,14387952
100,7220,1444000,14124602
