1,100,200,82117237
6,100,700,133142230
11,100,1200,116075386
16,100,1700,72529931
21,100,2200,2060305
26,100,2700,2057966
31,100,3200,2051353
36,100,3700,2045763
41,100,4200,2051742
46,100,4700,2106412
51,100,5200,2068855
56,100,5700,1466990
61,100,6200,2101469
66,100,6700,2080099
71,100,7200,2096638
76,100,7700,2055820
81,100,8200,2090652
86,100,8700,2056462
91,100,9200,2069239
96,100,9700,2050151
101,100,10200,2023097
106,100,10700,1951226
111,100,11200,12203948
116,100,11700,12173700
121,100,12200,4117704
126,100,12700,4140753
131,100,13200,4202286
136,100,13700,4144862
141,100,14200,12176874
146,100,14700,4115051
151,100,15200,12232897
156,100,15700,12180000
161,100,16200,4150301
166,100,16700,16278675
171,100,17200,4185571
176,100,17700,4188183
181,100,18200,4213297
186,100,18700,12216653
191,100,19200,4251873
196,100,19700,12231129
201,100,20200,12082997
206,100,20700,20188637
211,100,21200,12214142
216,100,21700,12245863
221,100,22200,12324900
226,100,22700,4224856
231,100,23200,4195695
236,100,23700,12256195
241,100,24200,4241786
246,100,24700,12269041
251,100,25200,4217437
256,100,25700,12255208
261,100,26200,4268801
266,100,26700,12301194
271,100,27200,8202394
276,100,27700,8271986
281,100,28200,4276533
286,100,28700,12272098
291,100,29200,4253156
296,100,29700,12245412
301,100,30200,4282399
306,100,30700,12276142
311,100,31200,4267762
316,100,31700,4255403
321,100,32200,12231582
326,100,32700,12260508
331,100,33200,12263866
336,100,33700,16262076
341,100,34200,4250420
346,100,34700,4249194
351,100,35200,4247055
356,100,35700,4259005
361,100,36200,15300787
366,100,36700,2428868
371,100,37200,2133895
376,100,37700,2181285
381,100,38200,2156113
386,100,38700,4331600
391,100,39200,12305400
396,100,39700,12312384
401,100,40200,12315333
406,100,40700,4293956
411,100,41200,4167812
416,100,41700,2976465
421,100,42200,2160930
426,100,42700,2145286
431,100,43200,2150673
436,100,43700,2163885
441,100,44200,2158093
446,100,44700,2453899
451,100,45200,2172242
456,100,45700,2167413
461,100,46200,2163795
466,100,46700,2168981
471,100,47200,1204214
476,100,47700,276000765
481,100,48200,6879697
486,100,48700,2176142
491,100,49200,2165944
496,100,49700,2174822
501,100,50200,2177045
506,100,50700,2181409
511,100,51200,1637219
516,100,51700,143603748
521,100,52200,8357287
526,100,52700,8376440
531,100,53200,4407537
536,100,53700,3302246
541,100,54200,2180111
546,100,54700,2248330
551,100,55200,2182604
556,100,55700,2451586
561,100,56200,1108159
566,100,56700,311014827
571,100,57200,4197731
576,100,57700,118911768
581,100,58200,2580935
586,100,58700,106945073
591,100,59200,2475389
596,100,59700,2477499
601,100,60200,2217171
606,100,60700,1364851
611,100,61200,126968386
616,100,61700,2654356
621,100,62200,68521524
626,100,62700,2217459
631,100,63200,52199450
636,100,63700,2217856
641,100,64200,2216476
646,100,64700,1214918
651,100,65200,51552583
656,100,65700,136958351
661,100,66200,2683902
666,100,66700,68163459
671,100,67200,2237059
676,100,67700,107421883
681,100,68200,88991149
686,100,68700,5504842
691,100,69200,106952981
696,100,69700,6663870
701,100,70200,118943690
706,100,70700,6655201
711,100,71200,117187521
716,100,71700,49693175
721,100,72200,130734702
726,100,72700,2688758
731,100,73200,2401284
736,100,73700,123020425
741,100,74200,6701334
746,100,74700,34415466
751,100,75200,87710013
756,100,75700,11003767
761,100,76200,21401633
766,100,76700,17287958
771,100,77200,2271950
776,100,77700,11843924
781,100,78200,83067822
786,100,78700,104920797
791,100,79200,5026143
796,100,79700,2312840
801,100,80200,2288021
806,100,80700,2295202
811,100,81200,10336453
816,100,81700,1707524
821,100,82200,129146342
826,100,82700,15078560
831,100,83200,10732809
836,100,83700,7503176
841,100,84200,14045288
846,100,84700,552531830
851,100,85200,5080950
856,100,85700,21269634
861,100,86200,24349324
866,100,86700,23652499
871,100,87200,15902911
876,100,87700,17665025
881,100,88200,34818599
886,100,88700,5146938
891,100,89200,16938709
896,100,89700,205425226
901,100,90200,10773319
906,100,90700,21888922
911,100,91200,15386252
916,100,91700,6533062
921,100,92200,4582244
926,100,92700,751029056
931,100,93200,2574604
936,100,93700,4793685
941,100,94200,5743514
946,100,94700,1698923
951,100,95200,4445490
956,100,95700,3795889
961,100,96200,571647998
966,100,96700,5621234
971,100,97200,6993443
976,100,97700,7733894
981,100,98200,8005676
986,100,98700,122736912
991,100,99200,118531609
996,100,99700,14019090
