1,100,200,83832421
6,100,700,952580
11,100,1200,18855374
16,100,1700,4273020
21,100,2200,10886127
26,100,2700,2917918
31,100,3200,10902550
36,100,3700,6902962
41,100,4200,7309412
46,100,4700,3189709
51,100,5200,3294663
56,100,5700,3340746
61,100,6200,3350135
66,100,6700,11383670
71,100,7200,3416723
76,100,7700,3580331
81,100,8200,3425052
86,100,8700,6990832
91,100,9200,4782925
96,100,9700,6516106
101,100,10200,6350983
106,100,10700,5131306
111,100,11200,3674173
116,100,11700,12037502
121,100,12200,2394993
126,100,12700,20388676
131,100,13200,19558024
136,100,13700,10861957
141,100,14200,6722477
146,100,14700,3852349
151,100,15200,3893698
156,100,15700,10391637
161,100,16200,3988520
166,100,16700,7903065
171,100,17200,3988109
176,100,17700,4005234
181,100,18200,3957721
186,100,18700,3957523
191,100,19200,4070848
196,100,19700,4138732
201,100,20200,8169695
206,100,20700,4111116
211,100,21200,4076914
216,100,21700,4198891
221,100,22200,8129694
226,100,22700,4169469
231,100,23200,8330275
236,100,23700,4224557
241,100,24200,4263233
246,100,24700,4280551
251,100,25200,4326342
256,100,25700,4254945
261,100,26200,4242971
266,100,26700,4231936
271,100,27200,8251064
276,100,27700,4315904
281,100,28200,8345721
286,100,28700,8197430
291,100,29200,8322616
296,100,29700,8378547
301,100,30200,12337636
306,100,30700,11896462
311,100,31200,4325404
316,100,31700,4330521
321,100,32200,8304473
326,100,32700,12349904
331,100,33200,8336383
336,100,33700,12417728
341,100,34200,8395684
346,100,34700,12441300
351,100,35200,8409107
356,100,35700,4333015
361,100,36200,12396442
366,100,36700,7160259
371,100,37200,2527850
376,100,37700,2186695
381,100,38200,2134454
386,100,38700,2378627
391,100,39200,2146806
396,100,39700,4390306
401,100,40200,4365326
406,100,40700,4393778
411,100,41200,8371255
416,100,41700,3828229
421,100,42200,3059656
426,100,42700,2177138
431,100,43200,2159290
436,100,43700,2429727
441,100,44200,2191042
446,100,44700,2177843
451,100,45200,2154554
456,100,45700,2165811
461,100,46200,2166729
466,100,46700,2174179
471,100,47200,1394860
476,100,47700,196169357
481,100,48200,8230889
486,100,48700,7257184
491,100,49200,6613950
496,100,49700,4449314
501,100,50200,4500730
506,100,50700,4436531
511,100,51200,2889085
516,100,51700,568335816
521,100,52200,7880750
526,100,52700,7249320
531,100,53200,8656997
536,100,53700,7874676
541,100,54200,8041973
546,100,54700,6064600
551,100,55200,7470333
556,100,55700,2294071
561,100,56200,2214767
566,100,56700,2205880
571,100,57200,2213814
576,100,57700,2235416
581,100,58200,2239340
586,100,58700,1871528
591,100,59200,555713843
596,100,59700,7477867
601,100,60200,11887085
606,100,60700,4604499
611,100,61200,4714829
616,100,61700,4350965
621,100,62200,580339655
626,100,62700,8349943
631,100,63200,19688521
636,100,63700,21991309
641,100,64200,6446531
646,100,64700,19654166
651,100,65200,17288161
656,100,65700,2275055
661,100,66200,2271773
666,100,66700,2249918
671,100,67200,12994439
676,100,67700,1054822
681,100,68200,18553299
686,100,68700,26334841
691,100,69200,16398948
696,100,69700,11016367
701,100,70200,2143482
706,100,70700,713725204
711,100,71200,100024752
716,100,71700,91063927
721,100,72200,91067492
726,100,72700,117200374
731,100,73200,85162712
736,100,73700,111038008
741,100,74200,93353410
746,100,74700,126935555
751,100,75200,114976259
756,100,75700,102926465
761,100,76200,91009193
766,100,76700,105331929
771,100,77200,93342666
776,100,77700,110925460
781,100,78200,103000096
786,100,78700,102940369
791,100,79200,104449583
796,100,79700,115159729
801,100,80200,105501220
806,100,80700,114997374
811,100,81200,119042294
816,100,81700,107195130
821,100,82200,107029425
826,100,82700,93348699
831,100,83200,117119301
836,100,83700,65973259
841,100,84200,96945600
846,100,84700,95191582
851,100,85200,24988471
856,100,85700,99198779
861,100,86200,90987413
866,100,86700,105683141
871,100,87200,91627683
876,100,87700,85665464
881,100,88200,113222781
886,100,88700,81209456
891,100,89200,78913252
896,100,89700,73265470
901,100,90200,16304826
906,100,90700,1495724
911,100,91200,1494031
916,100,91700,4502643
921,100,92200,4426710
926,100,92700,4353909
931,100,93200,3566008
936,100,93700,2400445
941,100,94200,2389131
946,100,94700,2362838
951,100,95200,2370459
956,100,95700,151797113
961,100,96200,4203362
966,100,96700,4669902
971,100,97200,4549396
976,100,97700,533660965
981,100,98200,4702181
986,100,98700,4711624
991,100,99200,4732765
996,100,99700,4755024
