seconds,nanoseconds
0,513019
0,189692
0,234140
0,240375
0,240259
0,246925
0,244053
0,225611
0,213543
0,233083
0,256464
0,237331
0,245128
0,244417
0,245905
0,245735
0,252416
0,227052
0,230500
0,150840
0,228185
0,231658
0,240077
0,226971
0,213526
0,211125
0,213375
0,212066
0,213168
0,212933
0,211981
0,214155
0,215223
0,212071
0,213694
0,212647
0,213940
0,214587
0,213244
0,213965
0,213153
0,214171
0,212331
0,214115
0,205446
0,192175
0,192541
0,82862
0,203407
0,62618
0,190914
0,73637
0,213561
0,191659
0,193023
0,61266
0,192220
0,72622
0,212988
0,59522
0,193643
0,61588
0,199538
0,73683
0,181204
0,72692
0,181416
0,77268
0,177380
0,84093
0,170746
0,83086
0,171507
0,79679
0,171946
0,161279
0,93494
0,166825
0,91596
0,163695
0,93581
0,160259
0,100193
0,158391
0,95613
0,156435
0,113572
0,145311
0,90776
0,138580
0,113987
0,117951
0,111197
0,132588
0,95721
0,133029
0,99774
0,128696
0,103929
0,126519
