seconds,nanoseconds
0,551871
0,406102
0,345155
0,317445
0,368329
0,331368
0,360784
0,338256
0,341667
0,303919
0,363523
0,313330
0,339259
0,385416
0,346077
0,391593
0,310847
0,302125
0,323986
0,321478
0,313414
0,346948
0,316712
0,282755
0,314689
0,343307
0,323121
0,281866
0,378345
0,329400
0,1354239
0,359336
0,275520
0,276822
0,1294594
0,334396
0,303711
0,1346162
0,312053
0,282355
0,356079
0,326520
0,268323
0,345389
0,307012
0,269799
0,1375381
0,330911
0,306174
0,374230
0,322888
0,270323
0,344778
0,329572
0,283198
0,369223
0,1355976
0,328882
0,374437
0,327093
0,277243
0,351161
0,327767
0,311403
0,413462
0,327432
0,269740
0,302665
0,272698
0,267421
0,283790
0,279120
0,282098
0,263663
0,296726
0,284231
0,275054
0,267041
0,345013
0,267747
0,263124
0,314880
0,267082
0,265105
0,272298
0,1317807
0,322890
0,1329801
0,329475
0,280900
0,286621
0,298587
0,312388
0,285491
0,355130
0,1320037
0,314337
0,318979
0,308383
0,309131
