seconds,nanoseconds
0,1471733
0,1339420
0,313226
0,283028
0,294750
0,1320446
0,1336736
0,320865
0,315032
0,314738
0,250958
0,322690
0,313850
0,279516
0,324126
0,321670
0,268046
0,291840
0,285966
0,253011
0,245295
0,242342
0,1273955
0,251610
0,272129
0,1261582
0,2270103
0,277208
0,242044
0,239177
0,243040
0,1254467
0,233970
0,245050
0,238916
0,256100
0,246953
0,238947
0,1265194
0,304479
0,249678
0,1265731
0,245841
0,248567
0,243128
0,241164
0,241892
0,249860
0,247775
0,243313
0,1261793
0,257424
0,241024
0,241846
0,240929
0,252436
0,240286
0,242853
0,259806
0,245951
0,246440
0,245496
0,238010
0,252552
0,250848
0,242776
0,244082
0,254239
0,243664
0,1280235
0,245392
0,249932
0,241606
0,243479
0,251118
0,265590
0,242051
0,240296
0,250237
0,1255813
0,243314
0,243337
0,247810
0,248358
0,244437
0,240863
0,248555
0,246266
0,1262929
0,245376
0,1258400
0,240794
0,243446
0,1258634
0,248136
0,4273996
0,1257759
0,249224
0,1256231
0,240441
