seconds,nanoseconds
0,448978
0,348863
0,364868
0,367007
0,303146
0,339664
0,369148
0,335805
0,336323
0,344726
0,324147
0,315815
0,324324
0,319560
0,287418
0,292780
0,288225
0,291497
0,366981
0,325597
0,330528
0,331394
0,317341
0,319270
0,296180
0,290186
0,299188
0,302569
0,286662
0,301653
0,299828
0,297141
0,278664
0,297928
0,293693
0,296355
0,295804
0,297297
0,293609
0,287924
0,313708
0,288942
0,274220
0,269490
0,292406
0,300993
0,264421
0,287727
0,289535
0,280381
0,286906
0,290252
0,300668
0,295764
0,288674
0,285939
0,287586
0,305454
0,292494
0,293192
0,276486
0,275535
0,284696
0,281512
0,318456
0,288360
0,282136
0,280797
0,281507
0,281215
0,270951
0,289700
0,276717
0,274953
0,273206
0,260161
0,269568
0,275488
0,289441
0,243087
0,255195
0,267331
0,290540
0,271057
0,275395
0,274859
0,288279
0,275034
0,275069
0,288050
0,277333
0,274084
0,277142
0,260031
0,278960
0,274805
0,290057
0,242332
0,272310
0,275226
