seconds,nanoseconds
0,492446
0,344988
0,1358615
0,340576
0,1348836
0,335468
0,333760
0,334737
0,1352132
0,337726
0,338014
0,311817
0,339268
0,335711
0,1327927
0,303647
0,302786
0,331698
0,290759
0,2318831
0,302361
0,316913
0,2302581
0,318792
0,310552
0,2320435
0,311403
0,267567
0,1281162
0,257465
0,1265595
0,263807
0,268172
0,1265295
0,1280192
0,1278483
0,1261869
0,252072
0,259937
0,255433
0,253481
0,1313561
0,3278182
0,252965
0,261219
0,328588
0,1268690
0,257826
0,259445
0,263097
0,3275444
0,255523
0,266146
0,3284117
0,246540
0,255604
0,246640
0,267526
0,254963
0,251414
0,1272690
0,1271474
0,256551
0,1273353
0,266566
0,258079
0,232042
0,1251201
0,251217
0,241941
0,250518
0,242633
0,245702
0,1301575
0,285550
0,258365
0,248331
0,234775
0,244452
0,244145
0,243099
0,1249690
0,263766
0,1254116
0,241948
0,236683
0,3259949
0,246317
0,242350
0,233902
0,239058
0,239513
0,246090
0,1251976
0,1252084
0,261838
0,1260187
0,1258360
0,242733
0,1262698
